Rank,Word,Score,In Answerlist
13611,hough,6093.0,No
13612,quack,6093.0,Yes
13613,dwaal,6092.0,No
13614,paska,6091.0,No
13615,sowms,6091.0,No
13616,khafs,6090.5,No
13617,amban,6089.5,No
13618,byway,6089.0,No
13619,mosks,6087.5,No
13620,stows,6086.5,No
13621,bohos,6086.0,No
13622,fudgy,6086.0,No
13623,chawk,6085.5,No
13624,gowks,6085.0,No
13625,pappi,6085.0,No
13626,zygon,6085.0,No
13627,vivos,6084.0,No
13628,choss,6083.5,No
13629,numbs,6083.5,No
13630,addra,6082.0,No
13631,skews,6081.5,No
13632,sowps,6081.5,No
13633,bidis,6080.5,No
13634,phish,6080.5,No
13635,scull,6080.5,No
13636,kybos,6080.0,No
13637,kusso,6079.0,No
13638,nondo,6078.5,No
13639,snows,6078.5,No
13640,coofs,6078.0,No
13641,kalam,6077.5,No
13642,booby,6075.0,Yes
13643,obols,6075.0,No
13644,combo,6074.5,No
13645,krunk,6072.5,No
13646,subby,6072.0,No
13647,kazoo,6071.5,No
13648,smoko,6071.0,No
13649,pappy,6070.5,No
13650,chimb,6070.0,No
13651,hasps,6070.0,No
13652,thump,6070.0,Yes
13653,unpin,6068.0,No
13654,xolos,6068.0,No
13655,mawla,6066.5,No
13656,nummy,6066.5,No
13657,swits,6066.0,No
13658,tawas,6066.0,No
13659,nyong,6065.0,No
13660,plumb,6064.0,Yes
13661,hymns,6063.5,No
13662,dulls,6062.5,No
13663,quink,6062.0,No
13664,abaht,6059.0,No
13665,adays,6057.0,No
13666,pulls,6055.5,No
13667,tassa,6054.5,No
13668,cocks,6054.0,No
13669,facta,6054.0,No
13670,wilis,6054.0,No
13671,swung,6053.5,Yes
13672,hubba,6053.0,No
13673,vicus,6053.0,No
13674,gazar,6052.5,No
13675,khana,6052.0,No
13676,nakas,6051.0,No
13677,alata,6050.5,No
13678,flunk,6049.5,Yes
13679,shogs,6049.5,No
13680,vying,6049.5,Yes
13681,fills,6049.0,No
13682,riffs,6049.0,No
13683,zamia,6049.0,No
13684,bayas,6048.0,No
13685,biggy,6047.5,No
13686,blook,6047.0,No
13687,whids,6047.0,No
13688,gasps,6046.5,No
13689,casks,6045.5,No
13690,baffy,6045.0,No
13691,knurr,6044.0,No
13692,hawks,6041.5,No
13693,mammy,6041.5,Yes
13694,whilk,6041.0,No
13695,hogos,6040.0,No
13696,puddy,6039.5,No
13697,sways,6037.0,No
13698,skosh,6036.0,No
13699,whack,6035.0,Yes
13700,fabby,6034.0,No
13701,hewgh,6033.5,No
13702,sills,6030.5,No
13703,gubba,6029.5,No
13704,niffy,6029.5,No
13705,yufts,6028.5,No
13706,gucky,6028.0,No
13707,mapau,6028.0,No
13708,tizzy,6027.5,No
13709,alfas,6027.0,No
13710,hooks,6026.5,No
13711,haugh,6026.0,No
13712,wimps,6025.5,No
13713,kists,6024.5,No
13714,puffa,6024.5,No
13715,putts,6024.5,No
13716,imlis,6024.0,No
13717,ilium,6023.5,No
13718,tight,6023.0,Yes
13719,tomoz,6023.0,No
13720,abyss,6022.5,Yes
13721,sahab,6022.0,No
13722,lacka,6021.0,No
13723,masks,6020.5,No
13724,yummo,6020.5,No
13725,funny,6019.5,Yes
13726,kilim,6018.5,No
13727,malwa,6018.5,No
13728,fitts,6018.0,No
13729,gawks,6018.0,No
13730,baiza,6017.0,No
13731,pavan,6016.5,No
13732,shwas,6016.5,No
13733,allyl,6014.0,No
13734,robbo,6014.0,No
13735,orzos,6013.5,No
13736,sooms,6009.0,No
13737,xylic,6009.0,No
13738,kynds,6008.5,No
13739,chaya,6008.0,No
13740,chocs,6008.0,No
13741,iddut,6007.5,No
13742,whews,6007.5,No
13743,discs,6007.0,No
13744,zexes,6007.0,No
13745,hobos,6005.5,No
13746,jinks,6005.5,No
13747,vanda,6005.5,No
13748,panna,6004.5,No
13749,gooks,6003.0,No
13750,shuck,6001.0,Yes
13751,shash,6000.5,No
13752,soops,5999.5,No
13753,fully,5996.0,Yes
13754,ruffy,5996.0,No
13755,sadza,5995.5,No
13756,chunk,5992.5,Yes
13757,kutch,5992.5,No
13758,culls,5992.0,No
13759,hussy,5988.0,Yes
13760,cacks,5987.0,No
13761,basha,5986.5,No
13762,scogs,5985.5,No
13763,squib,5985.5,Yes
13764,smogs,5985.0,No
13765,bamas,5983.0,No
13766,gobos,5982.0,No
13767,palla,5981.0,No
13768,tavas,5980.5,No
13769,swaps,5978.5,No
13770,furrs,5977.5,No
13771,malva,5977.5,No
13772,spics,5977.5,No
13773,kufis,5976.5,No
13774,qophs,5976.5,No
13775,cuddy,5976.0,No
13776,puuko,5974.5,No
13777,skags,5974.5,No
13778,nabam,5974.0,No
13779,bappu,5973.5,No
13780,dusts,5973.0,No
13781,scaff,5972.5,No
13782,stots,5972.0,No
13783,alula,5971.5,No
13784,choux,5971.0,No
13785,sawah,5970.5,No
13786,namak,5970.0,No
13787,psyop,5969.5,No
13788,ummah,5969.0,No
13789,mulls,5967.0,No
13790,woofy,5967.0,No
13791,myrrh,5965.0,Yes
13792,gussy,5964.5,No
13793,oomph,5963.0,No
13794,fungs,5960.0,No
13795,fists,5959.5,No
13796,bajra,5959.0,No
13797,winns,5957.5,No
13798,unmix,5955.5,No
13799,hollo,5955.0,No
13800,tubby,5955.0,No
13801,whoot,5955.0,No
13802,shims,5954.5,No
13803,kinks,5954.0,No
13804,weeke,5953.5,No
13805,junky,5952.5,No
13806,muddy,5951.0,Yes
13807,kanga,5950.5,No
13808,yumps,5950.5,No
13809,patta,5950.0,No
13810,shaws,5949.0,No
13811,vatas,5949.0,No
13812,mambu,5947.0,No
13813,queyu,5946.0,No
13814,ships,5945.0,No
13815,yoofs,5945.0,No
13816,apays,5944.5,No
13817,magas,5944.5,No
13818,unzip,5944.5,Yes
13819,assai,5943.5,No
13820,heeze,5943.5,No
13821,stoss,5942.0,No
13822,canna,5941.0,No
13823,sists,5941.0,No
13824,bokos,5937.0,No
13825,povos,5936.5,No
13826,stush,5936.5,No
13827,mutts,5936.0,No
13828,cabas,5935.0,No
13829,wills,5934.0,No
13830,idyll,5933.5,Yes
13831,jibba,5932.0,No
13832,thoft,5932.0,No
13833,nunky,5929.5,No
13834,assay,5929.0,Yes
13835,myxos,5929.0,No
13836,snush,5928.5,No
13837,mahua,5927.5,No
13838,ficin,5927.0,No
13839,lisks,5926.5,No
13840,hoggs,5925.0,No
13841,synds,5925.0,No
13842,chivs,5924.5,No
13843,badam,5924.0,No
13844,whata,5924.0,No
13845,jomon,5923.0,No
13846,muruk,5922.0,No
13847,baaps,5921.5,No
13848,mezze,5921.0,No
13849,accra,5920.5,No
13850,click,5920.5,Yes
13851,mauka,5920.5,No
13852,plaza,5920.5,Yes
13853,spims,5920.5,No
13854,hypha,5919.0,No
13855,inwit,5918.5,No
13856,pulus,5918.5,No
13857,vacay,5918.5,No
13858,widdy,5918.0,No
13859,calla,5917.5,No
13860,manna,5916.0,No
13861,quims,5916.0,No
13862,spaws,5915.0,No
13863,mofos,5914.0,No
13864,civil,5913.0,Yes
13865,stiff,5911.5,Yes
13866,sojus,5911.0,No
13867,mucic,5910.5,No
13868,quaws,5910.5,No
13869,howso,5910.0,No
13870,naffs,5910.0,No
13871,pimps,5909.5,No
13872,gonzo,5908.0,No
13873,jambs,5908.0,No
13874,shuts,5908.0,No
13875,dubbo,5906.5,No
13876,quips,5906.5,No
13877,rajah,5905.0,Yes
13878,biffo,5904.0,No
13879,zappy,5904.0,No
13880,sniff,5903.5,Yes
13881,woops,5903.0,No
13882,dowds,5902.5,No
13883,ayahs,5901.5,No
13884,blaff,5901.5,No
13885,lichi,5901.0,No
13886,zezes,5900.5,No
13887,bosks,5900.0,No
13888,dacha,5899.5,No
13889,dumbs,5899.5,No
13890,buxom,5899.0,Yes
13891,chaap,5899.0,No
13892,keeks,5899.0,No
13893,quoll,5899.0,No
13894,dsobo,5895.0,No
13895,kurus,5894.0,No
13896,studs,5894.0,No
13897,whift,5894.0,No
13898,shuls,5893.0,No
13899,hight,5892.5,No
13900,pacha,5892.5,No
13901,pouff,5892.5,No
13902,wazoo,5891.5,No
13903,jammy,5891.0,No
13904,pyxis,5890.0,No
13905,gamas,5889.5,No
13906,mosso,5889.0,No
13907,fanga,5885.5,No
13908,pulps,5885.0,No
13909,scaws,5885.0,No
13910,slums,5885.0,No
13911,bumbo,5884.0,No
13912,lavas,5883.5,No
13913,whomp,5883.5,No
13914,dummy,5882.5,Yes
13915,hapas,5882.0,No
13916,muvva,5881.5,No
13917,spoof,5881.5,Yes
13918,kicky,5879.0,No
13919,tifts,5879.0,No
13920,jocks,5878.0,No
13921,howfs,5877.5,No
13922,musts,5877.5,No
13923,yampa,5876.0,No
13924,bafta,5874.5,No
13925,zacks,5874.0,No
13926,ibrik,5871.5,No
13927,bumps,5871.0,No
13928,dixit,5871.0,No
13929,gulfs,5870.0,No
13930,zabra,5869.5,No
13931,choom,5869.0,No
13932,cohog,5868.5,No
13933,kiaki,5868.5,No
13934,busby,5868.0,No
13935,pakua,5867.0,No
13936,thigh,5866.0,Yes
13937,chack,5865.5,No
13938,effed,5865.5,No
13939,kahal,5864.5,No
13940,mumbo,5864.5,No
13941,anata,5862.5,No
13942,kyaks,5861.5,No
13943,lymph,5861.5,Yes
13944,mihis,5861.5,No
13945,pipit,5860.0,No
13946,hoghs,5858.5,No
13947,swoop,5858.5,Yes
13948,haggs,5858.0,No
13949,whims,5858.0,No
13950,pumpy,5856.5,No
13951,shuns,5856.0,No
13952,gowfs,5854.0,No
13953,audad,5853.0,No
13954,abash,5852.0,No
13955,bobol,5851.5,No
13956,queue,5850.0,Yes
13957,fichu,5849.0,No
13958,whips,5848.5,No
13959,chums,5846.5,No
13960,danda,5846.0,No
13961,bikky,5845.0,No
13962,panax,5845.0,No
13963,wists,5844.5,No
13964,dadla,5844.0,No
13965,scuts,5844.0,No
13966,smuts,5843.5,No
13967,agasp,5842.0,No
13968,jagra,5841.0,No
13969,rubus,5840.0,No
13970,adawn,5835.5,No
13971,dawds,5835.5,No
13972,wahay,5834.5,No
13973,watap,5833.5,No
13974,basks,5833.0,No
13975,duppy,5832.5,No
13976,nyaff,5830.5,No
13977,sculs,5829.0,No
13978,wynds,5828.5,No
13979,limbi,5826.5,No
13980,tufty,5826.0,No
13981,zorro,5825.5,No
13982,matza,5824.5,No
13983,gibli,5823.5,No
13984,gnawn,5823.5,No
13985,unbox,5822.5,No
13986,zebub,5822.5,No
13987,shchi,5822.0,No
13988,whisk,5822.0,Yes
13989,swags,5820.5,No
13990,halfa,5819.0,No
13991,kotow,5815.5,No
13992,wojus,5814.5,No
13993,nisin,5813.5,No
13994,vills,5812.5,No
13995,funks,5811.0,No
13996,jacks,5811.0,No
13997,bobby,5810.5,Yes
13998,hushy,5807.5,No
13999,bwana,5806.0,No
14000,thumb,5806.0,Yes
14001,innit,5805.0,No
14002,hafta,5804.5,No
14003,ragga,5804.5,No
14004,kilig,5804.0,No
14005,keeve,5803.5,No
14006,bunns,5803.0,No
14007,ducks,5802.5,No
14008,nying,5802.5,No
14009,yabas,5802.0,No
14010,humps,5801.0,No
14011,kooky,5801.0,No
14012,pikis,5801.0,No
14013,munjs,5800.5,No
14014,stumm,5800.5,No
14015,majat,5800.0,No
14016,kliks,5799.5,No
14017,wadds,5798.5,No
14018,kylix,5797.0,No
14019,jambu,5796.5,No
14020,ignis,5796.0,No
14021,hoofs,5795.5,No
14022,pucks,5795.5,No
14023,glyph,5795.0,Yes
14024,doffs,5793.0,No
14025,syncs,5793.0,No
14026,sunks,5792.5,No
14027,divvy,5791.0,No
14028,sulks,5790.5,No
14029,psych,5790.0,No
14030,birzz,5789.5,No
14031,hoosh,5789.0,No
14032,papal,5787.5,Yes
14033,poops,5787.0,No
14034,titis,5787.0,No
14035,vozhd,5787.0,No
14036,rusks,5784.0,No
14037,usurp,5784.0,Yes
14038,aflap,5781.5,No
14039,knoop,5781.5,No
14040,bulls,5779.5,No
14041,gumps,5777.5,No
14042,cloff,5776.5,No
14043,execs,5776.5,No
14044,puppa,5774.0,No
14045,goofs,5772.0,No
14046,sicks,5770.5,No
14047,gombo,5768.5,No
14048,tavah,5768.0,No
14049,knock,5767.5,Yes
14050,dzhos,5766.0,No
14051,quass,5766.0,No
14052,spazz,5766.0,No
14053,dhaba,5765.5,No
14054,nohow,5765.0,No
14055,bagua,5764.0,No
14056,buddy,5763.5,Yes
14057,hasks,5763.0,No
14058,zippo,5763.0,No
14059,cuppy,5762.0,No
14060,stucs,5762.0,No
14061,halwa,5761.0,No
14062,acara,5760.5,No
14063,quich,5760.5,No
14064,sighs,5760.5,No
14065,filmi,5759.5,No
14066,kacks,5759.5,No
14067,vodou,5759.0,No
14068,woozy,5757.5,Yes
14069,kokum,5757.0,No
14070,kobos,5755.0,No
14071,kyack,5755.0,No
14072,malax,5754.5,No
14073,nanua,5753.5,No
14074,nymph,5752.5,Yes
14075,zurfs,5752.5,No
14076,mixup,5750.5,No
14077,miffy,5750.0,No
14078,nubby,5749.0,No
14079,buffa,5748.5,No
14080,butts,5748.5,No
14081,chowk,5748.0,No
14082,nanas,5746.5,No
14083,skyrs,5746.0,No
14084,chics,5745.5,No
14085,spaza,5745.5,No
14086,annas,5745.0,No
14087,twits,5745.0,No
14088,azans,5744.5,No
14089,babby,5743.5,No
14090,griff,5743.0,No
14091,evegs,5733.5,No
14092,skull,5732.0,Yes
14093,cruck,5731.0,No
14094,skids,5731.0,No
14095,zitis,5729.0,No
14096,vutty,5728.5,No
14097,daffs,5726.0,No
14098,mundu,5725.5,No
14099,fogos,5724.5,No
14100,swabs,5724.0,No
14101,akoja,5722.5,No
14102,coffs,5722.5,No
14103,civvy,5720.5,No
14104,slyly,5720.5,Yes
14105,amahs,5720.0,No
14106,halva,5720.0,No
14107,cubic,5719.5,Yes
14108,lolog,5718.0,No
14109,nimbi,5717.5,No
14110,slugs,5717.5,No
14111,yappy,5716.0,No
14112,jumbo,5714.0,Yes
14113,dodos,5711.0,No
14114,hulls,5709.5,No
14115,mucks,5707.0,No
14116,afanc,5705.5,No
14117,stums,5705.0,No
14118,mozos,5703.0,No
14119,malam,5702.5,No
14120,byssi,5699.5,No
14121,unown,5698.0,No
14122,dilli,5696.5,No
14123,bizzo,5696.0,No
14124,mivvy,5695.5,No
14125,bball,5694.0,No
14126,klick,5693.0,No
14127,sooks,5692.5,No
14128,whigs,5690.5,No
14129,busts,5690.0,No
14130,mythy,5689.5,No
14131,popos,5688.5,No
14132,naans,5688.0,No
14133,agmas,5687.0,No
14134,gulls,5686.0,No
14135,culch,5685.5,No
14136,jaggy,5684.0,No
14137,thymy,5680.0,No
14138,chugs,5679.0,No
14139,vinic,5678.0,No
14140,abacs,5677.5,No
14141,kirri,5676.5,No
14142,batta,5674.0,No
14143,wicks,5674.0,No
14144,fussy,5672.5,Yes
14145,havan,5670.5,No
14146,pawas,5669.0,No
14147,aymag,5668.5,No
14148,puggy,5668.5,No
14149,sposo,5668.0,No
14150,flump,5666.5,No
14151,jitis,5666.0,No
14152,kasha,5666.0,No
14153,dojos,5665.0,No
14154,plups,5663.0,No
14155,kamas,5662.5,No
14156,figgy,5662.0,No
14157,klutz,5660.5,No
14158,mujik,5660.0,No
14159,unput,5660.0,No
14160,bumph,5658.5,No
14161,abaft,5656.5,No
14162,caffs,5655.5,No
14163,azygy,5654.5,No
14164,kwaai,5653.0,No
14165,quibs,5652.0,No
14166,zills,5651.5,No
14167,vanga,5649.0,No
14168,wasms,5649.0,No
14169,attas,5646.5,No
14170,uncut,5646.5,Yes
14171,phubs,5646.0,No
14172,minim,5645.5,Yes
14173,sayas,5644.0,No
14174,araba,5643.5,No
14175,cutch,5643.0,No
14176,ryiji,5643.0,No
14177,swops,5641.0,No
14178,momos,5640.5,No
14179,tutti,5640.0,No
14180,flubs,5639.5,No
14181,wasps,5639.5,No
14182,wadas,5639.0,No
14183,slubb,5638.0,No
14184,dizzy,5637.5,Yes
14185,diddy,5637.0,No
14186,skogs,5637.0,No
14187,quill,5636.5,Yes
14188,unwon,5636.5,No
14189,scoff,5635.0,Yes
14190,disks,5633.5,No
14191,tiffs,5633.5,No
14192,miggs,5633.0,No
14193,zaman,5633.0,No
14194,macka,5632.5,No
14195,kapas,5631.5,No
14196,khaph,5630.5,No
14197,zooms,5630.0,No
14198,feeze,5628.0,No
14199,jumpy,5627.0,Yes
14200,vatha,5627.0,No
14201,appay,5626.0,No
14202,judgy,5625.5,No
14203,tutty,5625.5,No
14204,papad,5625.0,No
14205,shahs,5624.0,No
14206,cocos,5621.5,No
14207,slubs,5621.0,No
14208,swish,5619.5,Yes
14209,dibbs,5618.0,No
14210,skulk,5617.5,Yes
14211,bacha,5616.5,No
14212,lills,5616.0,No
14213,fogou,5613.0,No
14214,jinns,5612.0,No
14215,shows,5611.5,No
14216,hokku,5611.0,No
14217,chump,5609.5,Yes
14218,kumys,5609.0,No
14219,zuppa,5607.5,No
14220,whoso,5605.5,No
14221,chook,5604.5,No
14222,wootz,5604.5,No
14223,bifid,5604.0,No
14224,spiks,5604.0,No
14225,ngaka,5602.5,No
14226,halal,5601.0,No
14227,pichi,5601.0,No
14228,yucks,5599.0,No
14229,gusts,5596.5,No
14230,mukim,5596.5,No
14231,hajji,5596.0,No
14232,awash,5594.5,Yes
14233,grrrl,5594.5,No
14234,jills,5588.5,No
14235,fifth,5588.0,Yes
14236,pippy,5588.0,No
14237,cooch,5587.5,No
14238,vagal,5587.0,No
14239,abask,5584.5,No
14240,pavas,5583.5,No
14241,llama,5583.0,Yes
14242,chubs,5582.5,No
14243,audax,5581.5,No
14244,modom,5581.5,No
14245,skunk,5580.5,Yes
14246,ansas,5580.0,No
14247,muggy,5580.0,No
14248,upbow,5580.0,No
14249,samas,5579.0,No
14250,cutup,5575.5,No
14251,gisms,5573.5,No
14252,kaiak,5573.5,No
14253,sowff,5573.0,No
14254,bulbs,5571.0,No
14255,wakfs,5571.0,No
14256,mojos,5569.5,No
14257,massa,5569.0,No
14258,fujis,5567.0,No
14259,riqqs,5567.0,No
14260,pipid,5566.0,No
14261,dubby,5565.0,No
14262,jhala,5563.5,No
14263,biffy,5562.5,No
14264,kaika,5560.0,No
14265,choko,5558.0,No
14266,pubby,5558.0,No
14267,asana,5557.5,No
14268,wussy,5557.5,No
14269,yajna,5557.5,No
14270,lupus,5557.0,Yes
14271,shojo,5552.0,No
14272,buppy,5549.5,No
14273,goodo,5549.5,No
14274,scows,5547.5,No
14275,wiggy,5547.0,No
14276,houff,5546.5,No
14277,tappa,5546.0,No
14278,jacal,5544.5,No
14279,sowfs,5543.5,No
14280,jokol,5543.0,No
14281,mizzy,5542.0,No
14282,skims,5542.0,No
14283,japan,5539.0,No
14284,bundu,5538.0,No
14285,skaws,5536.5,No
14286,nunny,5536.0,No
14287,nudzh,5534.5,No
14288,axman,5533.5,No
14289,skips,5532.5,No
14290,icing,5532.0,Yes
14291,divis,5531.5,No
14292,jalap,5530.5,No
14293,cysts,5529.5,No
14294,snugs,5529.5,No
14295,chock,5528.0,Yes
14296,vigil,5528.0,Yes
14297,hazan,5525.5,No
14298,imids,5524.5,No
14299,yacka,5524.5,No
14300,yaffs,5522.5,No
14301,gazal,5521.0,No
14302,gummi,5520.5,No
14303,cavas,5520.0,No
14304,simis,5520.0,No
14305,bucks,5519.5,No
14306,vadas,5517.5,No
14307,knubs,5516.5,No
14308,scifi,5516.0,No
14309,bozos,5515.5,No
14310,yobby,5515.5,No
14311,cliff,5514.0,Yes
14312,hakas,5514.0,No
14313,michi,5512.5,No
14314,boffs,5510.0,No
14315,bivvy,5508.0,No
14316,gummy,5506.0,Yes
14317,knick,5505.0,No
14318,jutty,5504.5,No
14319,khuds,5502.5,No
14320,hunch,5502.0,Yes
14321,squiz,5500.5,No
14322,guava,5496.5,Yes
14323,wirri,5496.5,No
14324,cubby,5494.5,No
14325,zymic,5494.0,No
14326,quick,5493.0,Yes
14327,popup,5492.0,No
14328,rufus,5491.0,No
14329,jomos,5490.0,No
14330,vughy,5489.5,No
14331,zimbs,5488.5,No
14332,waacs,5487.5,No
14333,hwyls,5482.0,No
14334,appal,5476.0,No
14335,rurus,5476.0,No
14336,khaya,5475.0,No
14337,galax,5473.5,No
14338,boobs,5473.0,No
14339,hamba,5472.0,No
14340,huzza,5470.5,No
14341,algal,5468.0,No
14342,shoos,5468.0,No
14343,amman,5467.0,No
14344,sumps,5467.0,No
14345,vizir,5465.0,No
14346,namaz,5464.0,No
14347,dawah,5463.5,No
14348,bajan,5462.0,No
14349,cuffo,5461.5,No
14350,emmew,5461.5,No
14351,kloof,5460.0,No
14352,chaff,5459.0,Yes
14353,hutch,5457.5,Yes
14354,djinn,5457.0,No
14355,guppy,5456.0,Yes
14356,commo,5455.5,No
14357,googs,5455.5,No
14358,xylol,5450.5,No
14359,hucks,5449.5,No
14360,lappa,5449.0,No
14361,gamba,5448.5,No
14362,yabby,5448.5,No
14363,bubba,5447.0,No
14364,biggs,5445.5,No
14365,jocos,5445.5,No
14366,ganja,5445.0,No
14367,pudus,5444.5,No
14368,baffs,5443.0,No
14369,afizz,5442.5,No
14370,stubs,5441.0,No
14371,kaval,5439.0,No
14372,jeffs,5438.0,No
14373,aghas,5437.0,No
14374,plump,5435.5,Yes
14375,snubs,5433.0,No
14376,quawk,5430.5,No
14377,yoyos,5430.0,No
14378,luvvy,5429.0,No
14379,niffs,5427.5,No
14380,agbas,5426.5,No
14381,gucks,5426.0,No
14382,gyppo,5424.5,No
14383,phutu,5424.0,No
14384,zippy,5421.5,No
14385,goffs,5416.5,No
14386,akara,5412.0,No
14387,aways,5412.0,No
14388,attap,5409.5,No
14389,jimmy,5408.5,No
14390,gymps,5404.5,No
14391,fatwa,5403.0,No
14392,jatha,5403.0,No
14393,adaws,5402.5,No
14394,spiff,5402.5,No
14395,hooch,5402.0,No
14396,hukou,5401.0,No
14397,shish,5400.5,No
14398,bobos,5399.5,No
14399,sunns,5399.0,No
14400,msasa,5398.0,No
14401,smush,5397.0,No
14402,fulls,5394.0,No
14403,ruffs,5394.0,No
14404,hatha,5393.5,No
14405,buggy,5392.5,Yes
14406,namma,5390.0,No
14407,swims,5388.0,No
14408,swobs,5386.5,No
14409,spuds,5385.0,No
14410,zakat,5384.5,No
14411,abamp,5383.5,No
14412,gypsy,5378.5,Yes
14413,fuddy,5378.0,No
14414,exeme,5377.0,No
14415,sulls,5375.5,No
14416,affix,5375.0,Yes
14417,haffs,5373.0,No
14418,spifs,5373.0,No
14419,jumby,5372.5,No
14420,kikoi,5371.5,No
14421,flava,5369.5,No
14422,tusks,5368.5,No
14423,sluff,5367.0,No
14424,lahal,5366.5,No
14425,woofs,5365.0,No
14426,alapa,5363.0,No
14427,impis,5362.5,No
14428,saags,5359.5,No
14429,nawab,5359.0,No
14430,dadas,5358.0,No
14431,scuds,5355.0,No
14432,bizzy,5354.5,No
14433,exeem,5354.5,No
14434,sagas,5353.0,No
14435,bisks,5350.5,No
14436,junks,5350.5,No
14437,mazas,5350.0,No
14438,gaffs,5349.5,No
14439,blubs,5349.0,No
14440,esses,5348.5,No
14441,unfix,5346.0,No
14442,nappa,5340.0,No
14443,fiscs,5338.5,No
14444,choof,5338.0,No
14445,macaw,5338.0,Yes
14446,vajra,5337.0,No
14447,papas,5335.5,No
14448,cusum,5334.5,No
14449,bumfs,5333.0,No
14450,kinin,5333.0,No
14451,glugs,5331.5,No
14452,dukun,5329.0,No
14453,nunks,5327.5,No
14454,casas,5327.0,No
14455,nakfa,5326.5,No
14456,vacua,5323.5,No
14457,huggy,5322.5,No
14458,gogos,5320.0,No
14459,tawaf,5319.5,No
14460,doggo,5319.0,No
14461,vacas,5316.5,No
14462,haafs,5313.5,No
14463,ouzos,5313.5,No
14464,zooks,5313.5,No
14465,alaap,5312.5,No
14466,chava,5312.5,No
14467,phynx,5311.0,No
14468,kapha,5309.5,No
14469,highs,5309.0,No
14470,ottos,5309.0,No
14471,shivs,5308.0,No
14472,fusts,5304.5,No
14473,whish,5304.0,No
14474,masas,5302.0,No
14475,didis,5299.0,No
14476,hakam,5298.5,No
14477,kacha,5296.0,No
14478,jasps,5294.0,No
14479,zobos,5292.5,No
14480,unkut,5292.0,No
14481,mamas,5287.5,No
14482,skoff,5286.5,No
14483,kipps,5282.0,No
14484,kutus,5279.5,No
14485,wulls,5279.0,No
14486,kicks,5277.0,No
14487,pipis,5276.5,No
14488,spivs,5274.0,No
14489,yoppo,5272.5,No
14490,lusks,5271.5,No
14491,cacas,5268.5,No
14492,umphs,5268.5,No
14493,chick,5265.5,Yes
14494,humfs,5263.0,No
14495,wuddy,5263.0,No
14496,aquas,5261.5,No
14497,yaass,5260.5,No
14498,known,5259.0,Yes
14499,skofs,5257.0,No
14500,pumps,5254.5,No
14501,jooks,5250.5,No
14502,buffo,5249.0,No
14503,typps,5247.5,No
14504,hifis,5244.5,No
14505,diffs,5243.5,No
14506,faffy,5241.5,No
14507,sulus,5238.5,No
14508,yippy,5233.5,No
14509,tithi,5232.5,No
14510,afara,5231.0,No
14511,madam,5228.5,Yes
14512,mimis,5228.5,No
14513,wanna,5228.0,No
14514,tufts,5224.0,No
14515,swigs,5220.5,No
14516,ajiva,5218.5,No
14517,hoogo,5216.5,No
14518,majas,5216.5,No
14519,cusps,5215.0,No
14520,frizz,5214.5,No
14521,hubby,5212.0,No
14522,ngana,5209.0,No
14523,gliff,5208.0,No
14524,lollo,5206.5,No
14525,walla,5204.5,No
14526,fixit,5202.5,No
14527,jiggy,5201.5,No
14528,kooks,5199.0,No
14529,aback,5197.5,Yes
14530,cluck,5196.0,Yes
14531,wizzo,5195.5,No
14532,glogg,5192.0,No
14533,mixis,5192.0,No
14534,koffs,5189.5,No
14535,phooo,5189.0,No
14536,kvass,5188.5,No
14537,stuff,5187.0,Yes
14538,bombo,5186.0,No
14539,puffy,5183.5,Yes
14540,pampa,5180.0,No
14541,nonno,5179.5,No
14542,jollo,5179.0,No
14543,snuff,5179.0,Yes
14544,mumps,5175.5,No
14545,jeeze,5167.5,No
14546,yadda,5166.5,No
14547,scums,5166.0,No
14548,imshi,5164.5,No
14549,bazas,5162.5,No
14550,kajal,5160.5,No
14551,wisps,5157.0,No
14552,scups,5156.5,No
14553,mucus,5155.0,Yes
14554,addas,5152.0,No
14555,yucky,5150.5,No
14556,phooh,5150.0,No
14557,filii,5148.0,No
14558,miffs,5148.0,No
14559,dadah,5145.5,No
14560,mahwa,5138.0,No
14561,whoop,5134.5,Yes
