Rank,Word,Score,Pos1 Overall Freq,Pos1 Positional Freq,Pos2 Overall Freq,Pos2 Positional Freq,Pos3 Overall Freq,Pos3 Positional Freq,Pos4 Overall Freq,Pos4 Positional Freq,Pos5 Overall Freq,Pos5 Positional Freq
13277,appui,1394.785630081301,975,365,365,466,670,140,61,57,82,11
13278,fists,1394.5462276422768,229,670,668,729,668,135,201,80,139,36
13279,tassa,1394.327569105691,729,975,668,668,975,149,304,80,171,63
13280,wynds,1394.3000000000002,194,424,573,393,668,82,22,137,69,36
13281,lipin,1394.1234959349595,716,670,365,670,573,87,201,57,158,130
13282,peeps,1393.7643495934958,365,1230,1230,365,668,141,241,177,50,36
13283,hucks,1393.7500000000002,387,466,475,210,668,69,185,56,55,36
13284,stymy,1393.6103983739838,668,729,424,316,424,365,77,29,68,364
13285,bumpy,1392.9,280,466,316,365,424,173,185,61,50,364
13286,spaws,1392.727081300813,668,365,975,194,668,365,61,306,25,36
13287,skees,1391.8770813008132,668,210,1230,1230,668,365,10,177,318,36
13288,slugs,1391.677081300813,668,716,466,310,668,365,200,165,76,36
13289,halva,1391.561463414634,387,975,716,152,975,69,304,112,45,63
13290,kalpa,1391.561463414634,210,975,716,365,975,20,304,112,50,63
13291,humps,1391.5500000000002,387,466,316,365,668,69,185,61,50,36
13292,guqin,1391.45,310,466,29,670,573,115,185,1,158,130
13293,slums,1391.3770813008132,668,716,466,316,668,365,200,165,68,36
13294,spaza,1391.2308536585365,668,365,975,40,975,365,61,306,20,63
13295,pavas,1391.1462804878047,365,975,152,975,668,141,304,49,162,36
13296,hilch,1390.8605243902439,387,670,716,475,387,69,201,112,150,137
13297,majat,1390.6462804878047,316,975,27,975,729,107,304,3,162,253
13298,maggs,1390.487886178862,316,975,310,310,668,107,304,67,76,36
13299,hokum,1390.4,387,753,210,466,316,69,279,12,82,42
13300,sansa,1390.3584227642275,668,975,573,668,975,365,304,137,171,63
13301,adhan,1390.3062804878048,975,393,387,975,573,140,20,9,162,130
13302,griff,1389.9618861788617,310,897,670,229,229,115,267,266,35,26
13303,pupil,1389.8636788617887,365,466,365,670,716,141,185,57,158,155
13304,kimbo,1389.75,210,670,316,280,753,20,201,61,24,58
13305,adobo,1389.6037073170733,975,393,753,280,753,140,20,243,24,58
13306,hullo,1389.5377398373985,387,466,716,716,753,69,185,112,162,58
13307,knowd,1389.5,210,573,753,194,393,20,87,243,25,118
13308,level,1389.3500325203252,716,1230,152,1230,716,87,241,49,318,155
13309,ruggy,1389.037886178862,897,466,310,310,424,105,185,67,76,364
13310,chump,1388.9,475,387,466,316,365,198,144,165,68,56
13311,kolos,1388.766268292683,210,753,716,753,668,20,279,112,132,36
13312,mudif,1388.65,316,466,393,670,229,107,185,75,158,26
13313,fedex,1388.6,229,1230,393,1230,37,135,241,75,318,8
13314,daffs,1388.5682398373986,393,975,229,229,668,111,304,25,35,36
13315,rummy,1388.400300813008,897,466,316,316,424,105,185,61,68,364
13316,cliff,1388.3618861788618,475,716,670,229,229,198,200,266,35,26
13317,riqqs,1388.340666666667,897,670,29,29,668,105,201,1,0,36
13318,comic,1388.3194715447155,475,753,316,670,475,198,279,61,158,31
13319,chics,1387.7603861788618,475,387,670,475,668,198,144,266,150,36
13320,khaki,1387.662195121951,210,387,975,210,670,20,144,306,55,11
13321,kamik,1387.4614634146342,210,975,316,670,210,20,304,61,158,113
13322,jesus,1387.3962276422767,27,1230,668,466,668,20,241,80,82,36
13323,cohos,1387.316268292683,475,753,387,753,668,198,279,9,132,36
13324,fabbo,1387.2764227642278,229,975,280,280,753,135,304,56,24,58
13325,jocky,1387.25,27,753,475,210,424,20,279,56,55,364
13326,hinny,1387.0409512195124,387,670,573,573,424,69,201,137,182,364
13327,sumos,1386.977081300813,668,466,316,753,668,365,185,61,132,36
13328,condo,1386.556,475,753,573,393,753,198,279,137,69,58
13329,sugos,1386.3770813008132,668,466,310,753,668,365,185,67,132,36
13330,hakas,1386.0962804878047,387,975,210,975,668,69,304,12,162,36
13331,studs,1385.977081300813,668,729,466,393,668,365,77,165,69,36
13332,yucks,1385.75,424,466,475,210,668,6,185,56,55,36
13333,kyudo,1385.6000000000001,210,424,466,393,753,20,22,165,69,58
13334,kadai,1385.5462804878048,210,975,393,975,670,20,304,75,162,11
13335,gucky,1385.5,310,466,475,210,424,115,185,56,55,364
13336,gurus,1385.3207642276423,310,466,897,466,668,115,185,163,82,36
13337,mucky,1385.2000000000003,316,466,475,210,424,107,185,56,55,364
13338,jagra,1384.961463414634,27,975,310,897,975,20,304,67,150,63
13339,comms,1384.900300813008,475,753,316,316,668,198,279,61,68,36
13340,didie,1384.5425081300814,393,670,393,670,1230,111,201,75,158,422
13341,malwa,1383.7114634146342,316,975,716,194,975,107,304,112,25,63
13342,yumps,1383.55,424,466,316,365,668,6,185,61,50,36
13343,jinks,1383.45,27,670,573,210,668,20,201,137,55,36
13344,agami,1383.3023780487806,975,310,975,316,670,140,11,306,68,11
13345,souks,1383.1270813008132,668,753,466,210,668,365,279,165,55,36
13346,couch,1383.0603861788618,475,753,466,475,387,198,279,165,150,137
13347,pavvy,1382.910861788618,365,975,152,152,424,141,304,49,45,364
13348,orzos,1382.49,753,897,40,753,668,41,267,11,132,36
13349,visit,1382.2734959349593,152,670,668,670,729,43,201,80,158,253
13350,knoll,1381.8274715447155,210,573,753,716,716,20,87,243,162,155
13351,bucks,1381.7,280,466,475,210,668,173,185,56,55,36
13352,pavan,1381.1962804878046,365,975,152,975,573,141,304,49,162,130
13353,janny,1381.0909512195124,27,975,573,573,424,20,304,137,182,364
13354,cuppa,1380.8723983739837,475,466,365,365,975,198,185,57,50,63
13355,noggy,1380.3878861788617,573,753,310,310,424,37,279,67,76,364
13356,fezzy,1380.25337398374,229,1230,40,40,424,135,241,11,20,364
13357,scogs,1380.0770813008132,668,475,753,310,668,365,40,243,76,36
13358,snibs,1379.9270813008131,668,573,670,280,668,365,87,266,24,36
13359,gabby,1379.5764227642276,310,975,280,280,424,115,304,56,24,364
13360,bumps,1379.5,280,466,316,365,668,173,185,61,50,36
13361,plaza,1379.3808536585364,365,716,975,40,975,141,200,306,20,63
13362,vatha,1378.911463414634,152,975,729,387,975,43,304,111,28,63
13363,shogs,1378.477081300813,668,387,753,310,668,365,144,243,76,36
13364,shuns,1377.8770813008132,668,387,466,573,668,365,144,165,182,36
13365,skins,1377.8770813008132,668,210,670,573,668,365,10,266,182,36
13366,fudgy,1377.8500000000001,229,466,393,310,424,135,185,75,76,364
13367,shwas,1377.827081300813,668,387,194,975,668,365,144,26,162,36
13368,parra,1377.8228292682925,365,975,897,897,975,141,304,163,150,63
13369,swags,1377.7770813008133,668,194,975,310,668,365,44,306,76,36
13370,ngege,1377.7320325203252,573,310,1230,310,1230,37,11,177,76,422
13371,dacha,1377.611463414634,393,975,475,387,975,111,304,56,28,63
13372,twits,1377.578548780488,729,194,670,729,668,149,44,266,139,36
13373,seeks,1377.477081300813,668,1230,1230,210,668,365,241,177,55,36
13374,spoom,1377.2139756097563,668,365,753,753,316,365,61,243,132,42
13375,anata,1377.0938508328377,975,573,975,729,975,140,87,306,139,63
13376,click,1376.6603861788617,475,716,670,475,210,198,200,266,150,113
13377,tiffs,1376.3682398373985,729,670,229,229,668,149,201,25,35,36
13378,aalii,1376.3052642276423,975,975,716,670,670,140,304,112,158,11
13379,wojus,1376.3000000000002,194,753,27,466,668,82,279,3,82,36
13380,pacha,1375.7114634146342,365,975,475,387,975,141,304,56,28,63
13381,kynds,1375.2,210,424,573,393,668,20,22,137,69,36
13382,whomp,1375.1,194,387,753,316,365,82,144,243,68,56
13383,lymph,1375.0500000000002,716,424,316,365,387,87,22,61,50,137
13384,flava,1374.7308536585365,229,716,975,152,975,135,200,306,45,63
13385,iodic,1374.7237398373984,670,753,393,670,475,34,279,75,158,31
13386,adman,1374.656280487805,975,393,316,975,573,140,20,61,162,130
13387,aways,1374.6523780487805,975,194,975,424,668,140,44,306,3,36
13388,nongs,1374.3380853658537,573,753,573,310,668,37,279,137,76,36
13389,cobby,1374.3264227642276,475,753,280,280,424,198,279,56,24,364
13390,klick,1374.311463414634,210,716,670,475,210,20,200,266,150,113
13391,aflap,1374.3062804878048,975,229,716,975,365,140,8,112,162,56
13392,vadas,1374.1462804878047,152,975,393,975,668,43,304,75,162,36
13393,cunny,1374.0909512195121,475,466,573,573,424,198,185,137,182,364
13394,jocks,1373.8500000000001,27,753,475,210,668,20,279,56,55,36
13395,juror,1373.5739756097564,27,466,897,753,897,20,185,163,132,212
13396,nihil,1373.3734959349595,573,670,387,670,716,37,201,9,158,155
13397,snush,1373.2969593495936,668,573,466,668,387,365,87,165,171,137
13398,phish,1373.268756097561,365,387,670,668,387,141,144,266,171,137
13399,docos,1372.616268292683,393,753,475,753,668,111,279,56,132,36
13400,kapas,1372.1962804878049,210,975,365,975,668,20,304,57,162,36
13401,gucks,1372.1,310,466,475,210,668,115,185,56,55,36
13402,outdo,1371.8297317073173,753,466,729,393,753,41,185,111,69,58
13403,pakki,1371.8019512195121,365,975,210,210,670,141,304,12,55,11
13404,mucks,1371.8,316,466,475,210,668,107,185,56,55,36
13405,rigid,1371.6234959349595,897,670,310,670,393,105,201,67,158,118
13406,spods,1371.527081300813,668,365,753,393,668,365,61,243,69,36
13407,skags,1371.277081300813,668,210,975,310,668,365,10,306,76,36
13408,imino,1371.2349593495935,670,316,670,573,753,34,38,266,182,58
13409,socko,1370.556,668,753,475,210,753,365,279,56,55,58
13410,forgo,1370.306,229,753,897,310,753,135,279,163,76,58
13411,gumps,1369.9,310,466,316,365,668,115,185,61,50,36
13412,punji,1369.7500000000002,365,466,573,27,670,141,185,137,2,11
13413,malva,1369.611463414634,316,975,716,152,975,107,304,112,45,63
13414,nisus,1369.3462276422765,573,670,668,466,668,37,201,80,82,36
13415,wicca,1369.016605691057,194,670,475,475,975,82,201,56,150,63
13416,ummas,1368.6724959349594,466,316,316,975,668,33,38,61,162,36
13417,ewked,1368.65,1230,194,210,1230,393,72,44,12,318,118
13418,faggy,1368.637886178862,229,975,310,310,424,135,304,67,76,364
13419,jhala,1368.5808536585364,27,387,975,716,975,20,144,306,162,63
13420,dully,1368.4877398373983,393,466,716,716,424,111,185,112,162,364
13421,snows,1368.3770813008132,668,573,753,194,668,365,87,243,25,36
13422,sassy,1368.2556027338226,668,975,668,668,424,365,304,80,171,364
13423,gumbo,1368.1,310,466,316,280,753,115,185,61,24,58
13424,chaff,1367.9618861788617,475,387,975,229,229,198,144,306,35,26
13425,stott,1367.912982272457,668,729,753,729,729,365,77,243,139,253
13426,poods,1367.8566707317073,365,753,753,393,668,141,279,243,69,36
13427,fanga,1367.811463414634,229,975,573,310,975,135,304,137,76,63
13428,putty,1367.8041341463415,365,466,729,729,424,141,185,111,139,364
13429,baffy,1367.7182398373984,280,975,229,229,424,173,304,25,35,364
13430,janns,1367.6909512195123,27,975,573,573,668,20,304,137,182,36
13431,igloo,1367.4633048780488,670,310,716,753,753,34,11,112,132,58
13432,haugh,1367.260524390244,387,975,466,310,387,69,304,165,76,137
13433,noggs,1366.987886178862,573,753,310,310,668,37,279,67,76,36
13434,skews,1366.727081300813,668,210,1230,194,668,365,10,177,25,36
13435,tatty,1366.7148875966686,729,975,729,729,424,149,304,111,139,364
13436,wexed,1366.65,194,1230,37,1230,393,82,241,12,318,118
13437,witty,1366.6041341463415,194,670,729,729,424,82,201,111,139,364
13438,pully,1366.5877398373984,365,466,716,716,424,141,185,112,162,364
13439,haffs,1366.3682398373987,387,975,229,229,668,69,304,25,35,36
13440,bloop,1366.263975609756,280,716,753,753,365,173,200,243,132,56
13441,fujis,1365.65,229,466,27,670,668,135,185,3,158,36
13442,ginny,1365.3909512195123,310,670,573,573,424,115,201,137,182,364
13443,willy,1365.3877398373984,194,670,716,716,424,82,201,112,162,364
13444,polyp,1365.3852032520324,365,753,716,424,365,141,279,112,3,56
13445,minny,1365.0909512195121,316,670,573,573,424,107,201,137,182,364
13446,ended,1364.9685365853659,1230,573,393,1230,393,72,87,75,318,118
13447,jembe,1364.75,27,1230,316,280,1230,20,241,61,24,422
13448,rubby,1364.4264227642275,897,466,280,280,424,105,185,56,24,364
13449,flood,1364.4139756097563,229,716,753,753,393,135,200,243,132,118
13450,vivos,1364.4130081300814,152,670,152,753,668,43,201,49,132,36
13451,cyclo,1364.2356300813008,475,424,475,716,753,198,22,56,162,58
13452,sophs,1364.1770813008131,668,753,365,387,668,365,279,57,28,36
13453,muzak,1363.95,316,466,40,975,210,107,185,11,162,113
13454,stuff,1363.8118861788619,668,729,466,229,229,365,77,165,35,26
13455,issei,1363.730455284553,670,668,668,1230,670,34,16,80,318,11
13456,khuds,1363.5,210,387,466,393,668,20,144,165,69,36
13457,kyaks,1363.2621951219512,210,424,975,210,668,20,22,306,55,36
13458,dzhos,1363.0500000000002,393,40,387,753,668,111,2,9,132,36
13459,zabra,1363.0114634146341,40,975,280,897,975,3,304,56,150,63
13460,idlis,1362.8737398373985,670,393,716,670,668,34,20,112,158,36
13461,pipul,1362.8636788617887,365,670,365,466,716,141,201,57,82,155
13462,konks,1362.7121951219513,210,753,573,210,668,20,279,137,55,36
13463,ixias,1362.4349593495936,670,37,670,975,668,34,14,266,162,36
13464,kapai,1362.0462804878048,210,975,365,975,670,20,304,57,162,11
13465,apayd,1362.0023780487804,975,365,975,424,393,140,61,306,3,118
13466,tawaf,1361.7462804878048,729,975,194,975,229,149,304,26,162,26
13467,skull,1361.7274715447154,668,210,466,716,716,365,10,165,162,155
13468,ships,1361.727081300813,668,387,670,365,668,365,144,266,50,36
13469,cogon,1361.1162682926831,475,753,310,753,573,198,279,67,132,130
13470,hoody,1360.9566707317074,387,753,753,393,424,69,279,243,69,364
13471,bunjy,1360.95,280,466,573,27,424,173,185,137,2,364
13472,cobbs,1360.9264227642275,475,753,280,280,668,198,279,56,24,36
13473,havan,1360.8962804878047,387,975,152,975,573,69,304,49,162,130
13474,waddy,1360.7718658536585,194,975,393,393,424,82,304,75,69,364
13475,zexes,1360.75,40,1230,37,1230,668,3,241,12,318,36
13476,whoot,1360.7139756097563,194,387,753,753,729,82,144,243,132,253
13477,cooky,1360.4566707317074,475,753,753,210,424,198,279,243,55,364
13478,veves,1359.9630081300813,152,1230,152,1230,668,43,241,49,318,36
13479,ippon,1359.8856300813009,670,365,365,753,573,34,61,57,132,130
13480,poohy,1359.5066707317073,365,753,753,387,424,141,279,243,28,364
13481,bambi,1359.2111788617885,280,975,316,280,670,173,304,61,24,11
13482,tifts,1359.028548780488,729,670,229,729,668,149,201,25,139,36
13483,thoft,1358.801792682927,729,387,753,229,729,149,144,243,35,253
13484,bidri,1358.6554471544716,280,670,393,897,670,173,201,75,150,11
13485,whups,1358.65,194,387,466,365,668,82,144,165,50,36
13486,yaffs,1358.3682398373985,424,975,229,229,668,6,304,25,35,36
13487,zaida,1358.361463414634,40,975,670,393,975,3,304,266,69,63
13488,waqfs,1358.35,194,975,29,229,668,82,304,1,35,36
13489,agidi,1357.8834959349592,975,310,670,393,670,140,11,266,69,11
13490,knubs,1357.75,210,573,466,280,668,20,87,165,24,36
13491,smuts,1357.577081300813,668,316,466,729,668,365,38,165,139,36
13492,zooty,1356.7066707317074,40,753,753,729,424,3,279,243,139,364
13493,adaws,1356.7023780487802,975,393,975,194,668,140,20,306,25,36
13494,gloop,1356.663975609756,310,716,753,753,365,115,200,243,132,56
13495,usurp,1356.6212032520325,466,668,466,897,365,33,16,165,150,56
13496,chack,1356.2603861788616,475,387,975,475,210,198,144,306,150,113
13497,pyxis,1356.25,365,424,37,670,668,141,22,12,158,36
13498,runup,1356.1207642276422,897,466,573,466,365,105,185,137,82,56
13499,bwana,1355.7808536585367,280,194,975,573,975,173,44,306,182,63
13500,nobby,1355.7764227642276,573,753,280,280,424,37,279,56,24,364
13501,kabob,1355.6892276422766,210,975,280,753,280,20,304,56,132,11
13502,subby,1355.4764227642277,668,466,280,280,424,365,185,56,24,364
13503,dumbs,1355.3000000000002,393,466,316,280,668,111,185,61,24,36
13504,koppa,1355.1723983739837,210,753,365,365,975,20,279,57,50,63
13505,fatwa,1355.161463414634,229,975,729,194,975,135,304,111,25,63
13506,ofuro,1355.1297317073172,753,229,466,897,753,41,8,165,150,58
13507,dulls,1355.0877398373984,393,466,716,716,668,111,185,112,162,36
13508,tanna,1354.8024146341463,729,975,573,573,975,149,304,137,182,63
13509,dusts,1354.5462276422766,393,466,668,729,668,111,185,80,139,36
13510,putts,1354.4041341463417,365,466,729,729,668,141,185,111,139,36
13511,baffs,1354.3182398373986,280,975,229,229,668,173,304,25,35,36
13512,makan,1354.1962804878049,316,975,210,975,573,107,304,12,162,130
13513,makai,1353.9962804878046,316,975,210,975,670,107,304,12,162,11
13514,tatts,1353.3148875966688,729,975,729,729,668,149,304,111,139,36
13515,pulls,1353.1877398373986,365,466,716,716,668,141,185,112,162,36
13516,nomos,1353.1162682926831,573,753,316,753,668,37,279,61,132,36
13517,noobs,1353.0566707317073,573,753,753,280,668,37,279,243,24,36
13518,quass,1353.048886178862,29,466,975,668,668,23,185,306,171,36
13519,sumis,1353.027081300813,668,466,316,670,668,365,185,61,158,36
13520,veuve,1353.0173008130082,152,1230,466,152,1230,43,241,165,45,422
13521,kasha,1352.961463414634,210,975,668,387,975,20,304,80,28,63
13522,gizmo,1352.8,310,670,40,316,753,115,201,11,68,58
13523,woold,1352.4066707317074,194,753,753,716,393,82,279,243,162,118
13524,wills,1351.9877398373983,194,670,716,716,668,82,201,112,162,36
13525,slubs,1351.777081300813,668,716,466,280,668,365,200,165,24,36
13526,wists,1351.4462276422767,194,670,668,729,668,82,201,80,139,36
13527,spook,1350.8639756097562,668,365,753,753,210,365,61,243,132,113
13528,dyked,1350.7518048780487,393,424,210,1230,393,111,22,12,318,118
13529,baiza,1350.661463414634,280,975,670,40,975,173,304,266,20,63
13530,ommin,1350.6224959349593,753,316,316,670,573,41,38,61,158,130
13531,aghas,1350.5562804878048,975,310,387,975,668,140,11,9,162,36
13532,kvell,1350.5274715447154,210,152,1230,716,716,20,15,177,162,155
13533,gazal,1350.4462804878046,310,975,40,975,716,115,304,11,162,155
13534,annat,1349.8315609756096,975,573,573,975,729,140,87,137,162,253
13535,allay,1349.5419227642276,975,716,716,975,424,140,200,112,162,364
13536,yarra,1349.5228292682925,424,975,897,897,975,6,304,163,150,63
13537,quick,1349.15,29,466,670,475,210,23,185,266,150,113
13538,boody,1348.9066707317074,280,753,753,393,424,173,279,243,69,364
13539,cruck,1348.7103861788619,475,897,466,475,210,198,267,165,150,113
13540,sinks,1348.6270813008132,668,670,573,210,668,365,201,137,55,36
13541,cinch,1348.5603861788618,475,670,573,475,387,198,201,137,150,137
13542,coofs,1348.5066707317076,475,753,753,229,668,198,279,243,35,36
13543,titup,1348.3710853658538,729,670,729,466,365,149,201,111,82,56
13544,feoff,1348.1062500056182,229,1230,753,229,229,135,241,243,35,26
